V1	V2	V3	V4
XHDC-6	HM4	35192	0.1767162991589
XHDC-6	HM5	43288	0.183445758639808
XHDC-6	HM6	43694	0.183114386414611
XHDC-7	FQ-10	58741	0.0598559779370457
XHDC-7	FQ-14	52714	0.060316045073415
XHDC-7	FQ-26	65310	0.0630378196294595
XHDC-7	FQ-27	62484	0.062728058382946
XHDC-7	FQ-6	61994	0.0625867019388973
XHDC-7	26	68990	0.0653428033048268
XHDC-7	27	68576	0.0642571745216986
XHDC-7	28	72842	0.0670217731528514
XHDC-7	31	73798	0.0692024174096859
XHDC-7	CX-29	71822	0.0662471109130907
XHDC-7	DF-5	61459	0.0630501635236499
XHDC-7	DFDC-11	72932	0.0686667032304064
XHDC-7	DFDC-13	70717	0.065769192697654
XHDC-7	DFDC-14	72275	0.0668419232099619
XHDC-7	DFDC-19	71983	0.0679188141644555
XHDC-7	Q-14	69291	0.0647558846026179
XHDC-7	Q-19	67652	0.0631836457163129
XHDC-7	Q-20	59599	0.0613684793369016
XHDC-7	Q-30	71599	0.0671657425383036
XHDC-7	Q-6	71612	0.0665949840808803
XHDC-7	H-22	34644	0.0538477081168456
XHDC-7	H-25	38872	0.0544865198600535
XHDC-7	H-26	34613	0.0536503625805333
XHDC-7	HDC-3	37652	0.0545654945288431
XHDC-7	HDC-4	36799	0.0526101252751433
XHDC-7	HM2	35558	0.175122335339445
XHDC-7	HM3	37336	0.179893400471395
XHDC-7	HM4	35976	0.178563486768957
XHDC-7	HM5	44368	0.183961413631446
XHDC-7	HM6	44762	0.183582056208391
FQ-10	FQ-14	48645	0.0591633261383493
FQ-10	FQ-26	60723	0.0648354000955157
FQ-10	FQ-27	57931	0.0633425972277364
FQ-10	FQ-6	57387	0.0636729572899786
FQ-10	26	58421	0.0601410451721128
FQ-10	27	58097	0.0598481849320963
FQ-10	28	61133	0.0615379582222368
FQ-10	31	61704	0.0632211850123169
FQ-10	CX-29	60295	0.0601044862758106
FQ-10	DF-5	52674	0.0565459239852679
FQ-10	DFDC-11	61029	0.062658736010749
FQ-10	DFDC-13	59444	0.060216338066079
FQ-10	DFDC-14	60682	0.0607346494841963
FQ-10	DFDC-19	60338	0.0610394776094667
FQ-10	Q-14	58709	0.0593265087124632
FQ-10	Q-19	57494	0.0583104323929454
FQ-10	Q-20	51543	0.0556622625768776
FQ-10	Q-30	60306	0.0611216131064902
FQ-10	Q-6	60201	0.0612863573694789
FQ-10	H-22	31132	0.0490973917512527
FQ-10	H-25	34943	0.0494662736456515
FQ-10	H-26	31223	0.0504916247637959
FQ-10	HDC-3	33827	0.0490880066219292
FQ-10	HDC-4	33135	0.0501131733816206
FQ-10	HM2	31154	0.172722603838993
FQ-10	HM3	32590	0.17793801779687
FQ-10	HM4	31464	0.175184337655734
FQ-10	HM5	38243	0.182634730538922
FQ-10	HM6	38577	0.181960753817041
FQ-14	FQ-26	54299	0.0653879445293652
FQ-14	FQ-27	51896	0.0627408663480808
FQ-14	FQ-6	51317	0.0617631584075453
FQ-14	26	52495	0.0604819506619678
FQ-14	27	52183	0.0592913400916007
FQ-14	28	54786	0.0611470083597999
FQ-14	31	55231	0.0636327424815774
FQ-14	CX-29	53960	0.0613510007412898
FQ-14	DF-5	47444	0.0559923277969817
FQ-14	DFDC-11	54469	0.0620352861260534
FQ-14	DFDC-13	53172	0.0600221921311969
FQ-14	DFDC-14	54330	0.0611632615497883
FQ-14	DFDC-19	54001	0.0616933019758893
FQ-14	Q-14	52676	0.0602171767028628
FQ-14	Q-19	51582	0.0573746655810166
FQ-14	Q-20	46545	0.0571597378880653
FQ-14	Q-30	53926	0.0622427029633201
FQ-14	Q-6	53802	0.0617449165458533
FQ-14	H-22	28745	0.0504261610714907
FQ-14	H-25	32292	0.0502136752136752
FQ-14	H-26	28763	0.0501686194068769
FQ-14	HDC-3	31245	0.0507921267402784
FQ-14	HDC-4	30592	0.0493266213389121
FQ-14	HM2	28317	0.172034466927994
FQ-14	HM3	29756	0.176519021373841
FQ-14	HM4	28663	0.175278233262394
FQ-14	HM5	34565	0.181484160277738
FQ-14	HM6	34815	0.180726698262243
FQ-26	FQ-27	64889	0.0671377275038913
FQ-26	FQ-6	64281	0.0666760006844946
FQ-26	26	64935	0.0647416647416647
FQ-26	27	64570	0.0625754994579526
FQ-26	28	68151	0.0655016067262403
FQ-26	31	68842	0.0676694459777461
FQ-26	CX-29	67115	0.0644639797362736
FQ-26	DF-5	58221	0.0614554885694165
FQ-26	DFDC-11	67941	0.0654685683166277
FQ-26	DFDC-13	66088	0.0638996489529113
FQ-26	DFDC-14	67546	0.0646596393568827
FQ-26	DFDC-19	67223	0.0653199053895244
FQ-26	Q-14	65284	0.0628944304883279
FQ-26	Q-19	63810	0.060766337564645
FQ-26	Q-20	56848	0.0596942724458204
FQ-26	Q-30	67091	0.064740427180993
FQ-26	Q-6	66964	0.065034944149095
FQ-26	H-22	33719	0.0528188854948249
FQ-26	H-25	37885	0.0535964101887291
FQ-26	H-26	33748	0.0537513334123504
FQ-26	HDC-3	36668	0.0539298570961056
FQ-26	HDC-4	35860	0.0539598438371445
FQ-26	HM2	34065	0.174827535593718
FQ-26	HM3	35759	0.17975894180486
FQ-26	HM4	34506	0.178215382831971
FQ-26	HM5	42156	0.18350887180947
FQ-26	HM6	42532	0.183403084736199
FQ-27	FQ-6	61323	0.0649593137974333
FQ-27	26	62244	0.06265664160401
FQ-27	27	61870	0.0603604331663165
FQ-27	28	65165	0.0634312898028083
FQ-27	31	65722	0.0659140013998357
FQ-27	CX-29	64187	0.0629255145122844
FQ-27	DF-5	55865	0.0588830215698559
FQ-27	DFDC-11	64912	0.0643409539068277
FQ-27	DFDC-13	63202	0.0625454890668017
FQ-27	DFDC-14	64557	0.0631147667952352
FQ-27	DFDC-19	64211	0.0639298562551588
FQ-27	Q-14	62411	0.0616317636314111
FQ-27	Q-19	61101	0.0590252205364888
FQ-27	Q-20	54619	0.0577180102162251
FQ-27	Q-30	64095	0.0631250487557532
FQ-27	Q-6	63964	0.0635982740291414
FQ-27	H-22	32709	0.0524931975908771
FQ-27	H-25	36771	0.0531261048108564
FQ-27	H-26	32796	0.0521709964629833
FQ-27	HDC-3	35595	0.051622418879056
FQ-27	HDC-4	34823	0.0511587169399535
FQ-27	HM2	32817	0.171435536459762
FQ-27	HM3	34476	0.17674614224388
FQ-27	HM4	33324	0.176329372224223
FQ-27	HM5	40504	0.181451214694845
FQ-27	HM6	40897	0.181223561630437
FQ-6	26	61651	0.062107670597395
FQ-6	27	61363	0.0610628554666493
FQ-6	28	64557	0.0629521198320864
FQ-6	31	65224	0.06532104746719
FQ-6	CX-29	63643	0.0625991860848797
FQ-6	DF-5	55424	0.0583501732101617
FQ-6	DFDC-11	64474	0.0637311164190216
FQ-6	DFDC-13	62804	0.0615247436469015
FQ-6	DFDC-14	64119	0.0631871988022271
FQ-6	DFDC-19	63790	0.0641715002351466
FQ-6	Q-14	62037	0.0612618276190016
FQ-6	Q-19	60709	0.0601805333640811
FQ-6	Q-20	54182	0.057749806208704
FQ-6	Q-30	63663	0.063631936917833
FQ-6	Q-6	63586	0.0620655490202246
FQ-6	H-22	32469	0.0513104807662694
FQ-6	H-25	36482	0.0525190504906529
FQ-6	H-26	32552	0.0526234947161465
FQ-6	HDC-3	35347	0.0527626106883187
FQ-6	HDC-4	34591	0.0531930270879709
FQ-6	HM2	32598	0.17235719982821
FQ-6	HM3	34243	0.177729754986421
FQ-6	HM4	33002	0.175852978607357
FQ-6	HM5	40180	0.181122448979592
FQ-6	HM6	40544	0.180852900552486
26	27	70204	0.0690772605549541
26	28	75044	0.0720710516496988
26	31	76227	0.0748160100751702
26	CX-29	73701	0.0718172073648933
26	DF-5	61112	0.0615672862940175
26	DFDC-11	72587	0.0681871409481037
26	DFDC-13	70255	0.0660237705501388
26	DFDC-14	71903	0.0672433695395185
26	DFDC-19	71557	0.0670374666349903
26	Q-14	68979	0.065432957856739
26	Q-19	67367	0.062782964953167
26	Q-20	59370	0.0604345629105609
26	Q-30	71205	0.0673477986096482
26	Q-6	71211	0.0675808512729775
26	H-22	34355	0.0532964633968855
26	H-25	38678	0.0546693210610683
26	H-26	34419	0.0552165954850519
26	HDC-3	37438	0.0544767348683156
26	HDC-4	36522	0.0544329445265867
26	HM2	35561	0.172154888782655
26	HM3	37336	0.176973966145275
26	HM4	35895	0.175553698286669
26	HM5	44302	0.180465893187666
26	HM6	44749	0.17988111466178
27	28	74493	0.0706643577248869
27	31	75595	0.0733249553541901
27	CX-29	73211	0.0700304599035664
27	DF-5	60940	0.0609287824089268
27	DFDC-11	72228	0.0667954255967215
27	DFDC-13	69962	0.0643134844629942
27	DFDC-14	71526	0.0662765987193468
27	DFDC-19	71254	0.0664734611390238
27	Q-14	68650	0.0633503277494537
27	Q-19	67095	0.0616513898204039
27	Q-20	59056	0.0602563668382552
27	Q-30	70922	0.0665519866896027
27	Q-6	70914	0.0654102151902304
27	H-22	34281	0.0520404889005572
27	H-25	38512	0.0541649356044869
27	H-26	34230	0.0526438796377447
27	HDC-3	37339	0.0528937571975682
27	HDC-4	36390	0.0525968672712284
27	HM2	35257	0.173979635249738
27	HM3	37125	0.179690235690236
27	HM4	35712	0.177741375448029
27	HM5	43999	0.184720107275165
27	HM6	44412	0.184004323155904
28	31	81539	0.077570242460663
28	CX-29	78664	0.074614817451439
28	DF-5	64272	0.0638614015434404
28	DFDC-11	77147	0.0704758448157414
28	DFDC-13	74615	0.0672250887891175
28	DFDC-14	76313	0.0683959482656952
28	DFDC-19	76036	0.0693026987216582
28	Q-14	72872	0.0665344714019102
28	Q-19	71092	0.0642688347493389
28	Q-20	62231	0.0629911137535955
28	Q-30	75560	0.0681246691371096
28	Q-6	75585	0.0686048819210161
28	H-22	35430	0.055193338978267
28	H-25	39847	0.0552990187467062
28	H-26	35332	0.0546388542963885
28	HDC-3	38569	0.0554590474215043
28	HDC-4	37654	0.0553460455728475
28	HM2	37012	0.178590727331676
28	HM3	38870	0.183071777720607
28	HM4	37369	0.182263373384356
28	HM5	46357	0.187619992665617
28	HM6	46821	0.187608124559493
31	CX-29	80072	0.076150214806674
31	DF-5	65006	0.0657400855305664
31	DFDC-11	78392	0.0724755077048678
31	DFDC-13	75621	0.0699342775155049
31	DFDC-14	77463	0.0711178239933904
31	DFDC-19	77227	0.0718919548862444
31	Q-14	73824	0.0682162982228002
31	Q-19	72024	0.0672761857158725
31	Q-20	62847	0.065977691854822
31	Q-30	76605	0.0716793942954115
31	Q-6	76694	0.0711268156570266
31	H-22	35629	0.0561761486429594
31	H-25	40043	0.0569387907998901
31	H-26	35553	0.0575197592326949
31	HDC-3	38796	0.0577250231982679
31	HDC-4	37855	0.0559767534011359
31	HM2	37317	0.178872899750784
31	HM3	39136	0.183679987735078
31	HM4	37604	0.182188065099458
31	HM5	46777	0.188532825961477
31	HM6	47232	0.188315125338753
CX-29	DF-5	63536	0.0629564341475699
CX-29	DFDC-11	76141	0.0692662297579491
CX-29	DFDC-13	73621	0.0672294589858872
CX-29	DFDC-14	75224	0.067724396469212
CX-29	DFDC-19	75035	0.0691410675018325
CX-29	Q-14	71871	0.0671272140362594
CX-29	Q-19	70196	0.0636004900564135
CX-29	Q-20	61364	0.0618359298611564
CX-29	Q-30	74472	0.0676898700182619
CX-29	Q-6	74589	0.0681601844776039
CX-29	H-22	35131	0.0539978935982466
CX-29	H-25	39496	0.0548663155762609
CX-29	H-26	35093	0.0545835351779557
CX-29	HDC-3	38223	0.0545744708683254
CX-29	HDC-4	37298	0.0542254276368706
CX-29	HM2	36521	0.179033980449604
CX-29	HM3	38326	0.182708866043939
CX-29	HM4	36859	0.180512222252367
CX-29	HM5	45696	0.187204569327731
CX-29	HM6	46175	0.187146724417975
DF-5	DFDC-11	66483	0.0695440939789119
DF-5	DFDC-13	64412	0.0676271502204558
DF-5	DFDC-14	65825	0.0679453095328523
DF-5	DFDC-19	65560	0.0688300793166565
DF-5	Q-14	61532	0.0618052395501528
DF-5	Q-19	60330	0.0600944803580308
DF-5	Q-20	53564	0.0569412291837802
DF-5	Q-30	63414	0.063747752862144
DF-5	Q-6	63523	0.0642129622341514
DF-5	H-22	31904	0.0513101805416249
DF-5	H-25	35822	0.0521188096700352
DF-5	H-26	31855	0.0522053052895935
DF-5	HDC-3	34620	0.0515453495089544
DF-5	HDC-4	33853	0.0510146811213186
DF-5	HM2	32139	0.172640716886026
DF-5	HM3	33634	0.177974668490218
DF-5	HM4	32474	0.175740592473979
DF-5	HM5	39698	0.182137639175777
DF-5	HM6	40048	0.182093987215342
DFDC-11	DFDC-13	78169	0.0745755990226305
DFDC-11	DFDC-14	80067	0.0765234116427492
DFDC-11	DFDC-19	79874	0.0773280416656234
DFDC-11	Q-14	73042	0.0675501766107171
DFDC-11	Q-19	71373	0.0659843358132627
DFDC-11	Q-20	62162	0.0633666870435314
DFDC-11	Q-30	75918	0.0700426776258595
DFDC-11	Q-6	76095	0.069906038504501
DFDC-11	H-22	35249	0.0552072399216999
DFDC-11	H-25	39647	0.0565994905036951
DFDC-11	H-26	35204	0.0571952050903306
DFDC-11	HDC-3	38358	0.0553860993795297
DFDC-11	HDC-4	37451	0.0557394996128274
DFDC-11	HM2	36821	0.177941935308655
DFDC-11	HM3	38620	0.182884515794925
DFDC-11	HM4	37070	0.181454005934718
DFDC-11	HM5	46150	0.187984832069339
DFDC-11	HM6	46665	0.187870995392693
DFDC-13	DFDC-14	77043	0.0730566047531898
DFDC-13	DFDC-19	76849	0.0732475373784955
DFDC-13	Q-14	70798	0.065919941241278
DFDC-13	Q-19	69228	0.0633847576125267
DFDC-13	Q-20	60550	0.0620066061106524
DFDC-13	Q-30	73484	0.0673411899188939
DFDC-13	Q-6	73651	0.0672971174865243
DFDC-13	H-22	34683	0.0534267508577689
DFDC-13	H-25	39038	0.0540114759977458
DFDC-13	H-26	34621	0.0547066809162069
DFDC-13	HDC-3	37799	0.0547898092542131
DFDC-13	HDC-4	36899	0.0555435106642456
DFDC-13	HM2	36019	0.175796107609873
DFDC-13	HM3	37784	0.181373067965276
DFDC-13	HM4	36271	0.178517272752337
DFDC-13	HM5	45008	0.185722538215428
DFDC-13	HM6	45486	0.185419689574814
DFDC-14	DFDC-19	78670	0.0749332655395958
DFDC-14	Q-14	72339	0.066333513042757
DFDC-14	Q-19	70675	0.0651574106827025
DFDC-14	Q-20	61824	0.0628234989648033
DFDC-14	Q-30	75030	0.068339330934293
DFDC-14	Q-6	75159	0.0685812743650128
DFDC-14	H-22	35220	0.0545002839295855
DFDC-14	H-25	39586	0.0548678825847522
DFDC-14	H-26	35173	0.0556676996559861
DFDC-14	HDC-3	38337	0.0546078201215536
DFDC-14	HDC-4	37425	0.0545891783567134
DFDC-14	HM2	36638	0.177179431191659
DFDC-14	HM3	38482	0.182773764357362
DFDC-14	HM4	36960	0.180275974025974
DFDC-14	HM5	45880	0.186431996512642
DFDC-14	HM6	46356	0.187009232893261
DFDC-19	Q-14	72090	0.0670550700513247
DFDC-19	Q-19	70456	0.0653670375837402
DFDC-19	Q-20	61510	0.0625020321898878
DFDC-19	Q-30	74835	0.0689583750918688
DFDC-19	Q-6	75047	0.0684970751662292
DFDC-19	H-22	35027	0.0546150112770149
DFDC-19	H-25	39378	0.0562877748996902
DFDC-19	H-26	34977	0.0562512508219687
DFDC-19	HDC-3	38160	0.0555555555555556
DFDC-19	HDC-4	37226	0.0549078600977811
DFDC-19	HM2	36547	0.178879251374942
DFDC-19	HM3	38314	0.182492039463382
DFDC-19	HM4	36770	0.180010878433506
DFDC-19	HM5	45686	0.187508208203826
DFDC-19	HM6	46202	0.187394485087226
Q-14	Q-19	70320	0.0679394197952218
Q-14	Q-20	61503	0.0648423654130693
Q-14	Q-30	75206	0.0730593303725767
Q-14	Q-6	75254	0.0716373880458182
Q-14	H-22	34569	0.0542393473921722
Q-14	H-25	38858	0.0539528539811622
Q-14	H-26	34559	0.0545878063601377
Q-14	HDC-3	37653	0.0547632326773431
Q-14	HDC-4	36774	0.0550252896067874
Q-14	HM2	35526	0.175927489725835
Q-14	HM3	37278	0.180548849187188
Q-14	HM4	35922	0.178971104058794
Q-14	HM5	44242	0.184451426246553
Q-14	HM6	44728	0.184884188874978
Q-19	Q-20	60192	0.0625
Q-19	Q-30	73233	0.0702142476752284
Q-19	Q-6	73393	0.071137574428079
Q-19	H-22	34017	0.0517094393979481
Q-19	H-25	38185	0.0528872593950504
Q-19	H-26	33976	0.0531993171650577
Q-19	HDC-3	37013	0.0534677005376489
Q-19	HDC-4	36143	0.0527349694269983
Q-19	HM2	34910	0.175623030650243
Q-19	HM3	36617	0.180394352350001
Q-19	HM4	35302	0.17837516288029
Q-19	HM5	43473	0.183930255560923
Q-19	HM6	43903	0.184509031273489
Q-20	Q-30	63564	0.0670583978352527
Q-20	Q-6	63526	0.0680193936341026
Q-20	H-22	31436	0.0495610128515078
Q-20	H-25	35247	0.051536300961784
Q-20	H-26	31388	0.0526793679113037
Q-20	HDC-3	34209	0.0508491917331696
Q-20	HDC-4	33420	0.0514661879114303
Q-20	HM2	31434	0.173697270471464
Q-20	HM3	32986	0.177681440611168
Q-20	HM4	31864	0.175480165704243
Q-20	HM5	38698	0.182024910848106
Q-20	HM6	39105	0.181971614883007
Q-30	Q-6	78528	0.0752725142624287
Q-30	H-22	35111	0.0551109338953604
Q-30	H-25	39481	0.0566221726906613
Q-30	H-26	35095	0.0566319988602365
Q-30	HDC-3	38270	0.0567154429056702
Q-30	HDC-4	37326	0.0550420618335744
Q-30	HM2	36410	0.178220269156825
Q-30	HM3	38170	0.183625884202253
Q-30	HM4	36752	0.180888114932521
Q-30	HM5	45523	0.187103222546844
Q-30	HM6	46008	0.187663015127804
Q-6	H-22	34981	0.0547868843086247
Q-6	H-25	39337	0.0563083102422655
Q-6	H-26	34928	0.0560295464956482
Q-6	HDC-3	38127	0.0564035984997508
Q-6	HDC-4	37163	0.0560100099561392
Q-6	HM2	36339	0.17860975811112
Q-6	HM3	38179	0.183831425652846
Q-6	HM4	36650	0.180327421555252
Q-6	HM5	45516	0.187769136127955
Q-6	HM6	46014	0.187671143565002
H-22	H-25	29427	0.052010058789547
H-22	H-26	25931	0.0511742701785508
H-22	HDC-3	28414	0.0516118814668825
H-22	HDC-4	27730	0.0524522178146412
H-22	HM2	19871	0.164033012933421
H-22	HM3	20647	0.168329539400397
H-22	HM4	19997	0.166925038755813
H-22	HM5	23458	0.173395003836644
H-22	HM6	23620	0.171528365791702
H-25	H-26	29394	0.0526127781179833
H-25	HDC-3	32220	0.0528088144009932
H-25	HDC-4	31426	0.0532839050467766
H-25	HM2	22244	0.167730623988491
H-25	HM3	23204	0.171780727460783
H-25	HM4	22463	0.169256110047634
H-25	HM5	26435	0.176602988462266
H-25	HM6	26620	0.175169045830203
H-26	HDC-3	28398	0.0517642087470949
H-26	HDC-4	27742	0.0517987167471704
H-26	HM2	19799	0.164553765341684
H-26	HM3	20654	0.16960395080856
H-26	HM4	20061	0.167314690194906
H-26	HM5	23456	0.173559004092769
H-26	HM6	23595	0.172896800169527
HDC-3	HDC-4	30251	0.0521800932200588
HDC-3	HM2	21507	0.166131957037244
HDC-3	HM3	22494	0.171690228505379
HDC-3	HM4	21759	0.169263293349878
HDC-3	HM5	25576	0.175946199562089
HDC-3	HM6	25732	0.174257733561324
HDC-4	HM2	20947	0.167136105408889
HDC-4	HM3	21893	0.1713333028822
HDC-4	HM4	21196	0.17097565578411
HDC-4	HM5	24917	0.176766865995104
HDC-4	HM6	25033	0.175368513562098
HM2	HM3	32281	0.035129023264459
HM2	HM4	30983	0.0350353419617209
HM2	HM5	38646	0.0379599441080578
HM2	HM6	38992	0.0377128641772671
HM3	HM4	32550	0.0338248847926267
HM3	HM5	40480	0.0376111660079051
HM3	HM6	40816	0.0373137985103881
HM4	HM5	38799	0.0364700121137143
HM4	HM6	39212	0.0360603896766296
HM5	HM6	49086	0.0382084504746771
